uuid|origin|destination|message|Network Uuid|Sender (Account UUID)|Messagestatus Uuid|datetime|Phone UUID
ef01c0e9-eb24-43ba-9485-b042ee8ea914|20272|254725513253|An idle and unworthy action|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-29 08:46:34|
e8b3f1c8-2807-4331-ba4a-367246a6f484|tawi|254723553767|There are some who are fond of looking at|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-29 09:36:06|
830ca0b9-23e7-40fd-bf05-bae850cd4e06|impala|254703425628|An arid dictum|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-29 12:54:53|
593c180b-9fa6-4dbf-bfc5-2763a88f76d5|20240|254707229879|The glow of the ambitious fire|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-29 15:00:47|
518a2cab-f0d4-4c49-ad4e-2422f2ba7fc4|20272|254714931906|The church swarmed like a hive|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-29 17:07:05|
91aa0376-4d9c-43e9-bf2c-7a2cca34c228|tawi|254705225680|You must have misunderstood me|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-29 21:23:18|
9386b735-7b9e-4b5f-83d7-925bddf0fdaf|impala|254714974201|Curious as a lynx|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-30 03:27:00|
59e74f51-e037-4244-a101-1b4113961a7c|20240|254713479998|Loose and otiose statement       [otiose = lazy; indolent; of no use]|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-30 03:48:18|
9066eda3-3715-4835-a835-b6cbf9571b85|20272|254711791216|I have the confident hope|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-30 04:35:42|
15aa7773-d9d4-4406-a1f2-bbd0670b37c6|tawi|254722355957|Religious rights and ceremonies|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-30 05:33:40|
9c56ac06-edb2-4e04-8507-408af9128bd0|impala|254717800060|He lay as straight as a mummy|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-30 05:37:59|
76209d2f-59e3-4f29-821d-3c596c9b4c8a|20240|254704867508|Don't leave it to the imagination|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-30 07:03:22|
c66d10bd-7665-4c28-94da-07f791719e12|20272|254715433087|breasting the whirlwind with impetuous flight|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-30 08:00:15|
cd1b0600-73f7-4c1f-9bf8-6c222d6bfdcf|tawi|254726294984|I will not pause to maintain|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-30 08:04:35|
f66882d0-0ff6-4378-85a4-844b9704a477|impala|254705736476|It seems to me the primary foundation|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-30 10:32:47|
22dd347d-639d-40d8-8f44-c9b4fc1e7242|20240|254725288618|The jostling and ugliness of life|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-30 13:00:09|
111a4eba-7182-4980-98fb-77f8635ee413|20272|254712307355|Some flash of witty irrelevance|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-30 14:03:26|
48cb0130-1169-4593-81bd-61cc82501906|tawi|254728465275|I am reluctant to do that|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-30 15:35:16|
dda440a6-a354-4598-9309-b9e87ff51109|impala|254703298921|              [egregious = conspicuously and outrageously reprehensible]|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-30 17:40:42|
dd53bb0d-eaf2-4ae1-bfc0-98db3302b64e|20240|254711264471|Quick is better than slow|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-30 21:15:22|
8050f343-98bb-4673-9119-1615b9a8a207|20272|254710876932|A creature of the most delicate and rapid responses|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-30 21:22:56|
81c3cda9-5fe4-434b-89c9-f17ac296d2ce|tawi|254720991642|I would that my voice could reach the ear|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-30 21:40:54|
ac5aee8f-4d6a-4f27-92b0-41d640de7c9f|impala|254714874148|His thoughts galloped|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-31 01:32:00|
7b0674c6-779e-47b6-a36b-d683fb720002|20240|254725453082|Like a rose embower'd in its own green leaves|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-31 01:39:02|
72fb8260-ecef-4676-aa62-eafb76b08c8e|20272|254708481023|He sat down quaking like a jelly|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-31 04:41:24|
accb462e-cb9e-4daf-9c91-5235391f9378|tawi|254719599674|Discreditable and insincere support|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-31 05:13:12|
0969e17e-b612-46cb-8d8f-414e778284bf|impala|254705698233|I have not been able to deny|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-31 07:54:38|
1f33f297-0023-4253-b777-0907aa87ecbb|20240|254710353632|Scorning such paltry devices|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-31 09:40:47|
e029638c-47f5-42d3-9dfa-89c863f5ca23|20272|254714585795|                                           [baulked = checked, thwarted]|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-31 11:24:16|
7c6721e6-cedd-4692-9e41-c27877fb7b5c|tawi|254725838432|It will appear from what has been said|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-31 12:11:43|
6557bfbf-d6b2-4c43-abed-b42231f55c02|impala|254712852636|He used an unguarded adjective|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-31 15:45:44|
c8b4ffee-d74c-4e1f-aa81-b7927b5b3d13|20240|254720353118|Sunbeams flashing on the face of things|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-31 16:06:28|
33bbe6dc-bccc-49bd-a868-bb1d9774a2b4|20272|254708499006|I have no pretention to be regarded|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-31 18:47:19|
7cabac83-acec-4cb8-9edd-d22fb3aabea5|tawi|254726154044|Differ in degree only and not in kind|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-31 20:57:14|
3ec8555f-b3fa-457e-a66a-57e323fa9c10|impala|254718205771|You have often pondered over|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-31 22:06:31|
97eaedef-3054-4d68-88e0-8f1577b8f5a2|20240|254703319882|I entertain the hope and opinion|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-31 23:48:22|
352b3cfe-4f96-4a41-bbff-772480b19043|20272|254719869677|An ominous lull and silence|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-04-01 00:40:07|
5245c981-0f59-4278-a398-d766b1f00be0|tawi|254724399530|Like a snow-flake lost in the ocean|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-04-01 01:11:00|
4c1702d8-4b75-4a91-a9a9-53d84f76f74e|impala|254721975159|Evanescent shades of feeling        [evanescent = vanishing like vapor]|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-04-01 01:33:15|
f3fd5db1-7c6d-4fd0-a2d8-9036a7c7ccf0|20240|254728075042|I am not here to defend|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-04-01 02:45:16|
db00b6a6-5aa4-419a-b75d-633fe2ac239c|20272|254708120900|Subjected to the grossest cruelties|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-04-01 04:47:06|
fabaf040-1400-4b7f-8a95-cfdf4dda9df6|tawi|254725696383|I can hardly agree with you there|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-04-01 04:58:47|
af38e1ca-6d03-4ff2-a2a6-f2fe1e743f4a|impala|254722347063|He explored the labyrinth of obscure streets|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-04-01 07:17:10|
2fb3d5ea-ee21-440a-9f74-5b48fe950c5a|20240|254723734954|In seasons of difficulty and trial|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-04-01 07:44:10|
990578c0-2ed0-4bc1-8450-8df6c65d49b5|20272|254720617207|Illuminate with sinister effect|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-04-01 11:43:16|
c22334e9-b697-4b18-847a-a476985689ba|tawi|254724300863|Such is the lesson which I am taught|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-04-01 12:45:33|
e43cc80a-0f84-4353-8f5e-6be0a6116e4e|impala|254706774472|Latent vein of whimsical humor|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-04-01 13:03:49|
350b1741-4b07-48fe-bd69-33efb1a23a7d|20240|254724623543|So elusive that the memory of it afterwards|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-04-01 15:48:06|
517844b0-9b26-4729-a606-4dd1fc6217e5|20272|254721735268|But let none of you think|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-04-01 21:03:14|
a17021f0-4346-4b3d-a2f2-950f6dd7b0f9|tawi|254722462394|I must try to describe to you|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-04-01 22:45:31|
fb5344e3-1f17-4e76-ad96-7888f5a3111b|impala|254704453351|Then I have your permission?|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-04-02 00:18:49|
57fc7fee-b9ca-4795-9c37-30b8f2902996|20240|254715946714|In this breathless chase of pleasure|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-04-02 05:38:41|
9bee04ef-e63b-4972-95d4-dd1c99749835|20272|254729421592|Your locks are like the raven|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-04-02 09:03:32|
6dbb0179-347a-47ba-816a-5d5202d2bac5|tawi|254722954492|He saw no sign of trickery|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-04-02 09:49:11|
b0ae16d7-47af-4e89-8517-c552da49af7e|impala|254700586270|An unfortunate comparison, don't you think?|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-04-02 11:42:15|
b3c36fbb-e9c4-475b-acf2-00895f032921|20240|254713620372|I am not advocating|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-04-02 11:55:58|
48b678d5-be16-40cd-ac2d-b04c40114e53|20272|254701549732|                                   [approbation = warm approval; praise]|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-04-02 12:31:48|
f938991f-9a4e-4543-a130-bb9abd4e03ff|tawi|254721503438|A long tangle of unavoidable detail|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-04-02 13:29:20|
3e2fd788-007f-4fc9-a201-16fc932d2fd7|impala|254717775641|I am, my dear sir, yours faithfully|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-04-02 14:03:05|
5a766ee8-6273-415e-ad04-0d2b4e646be6|20240|254718100718|The dictates of plain reason|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-04-02 14:51:43|
45e4ce53-76bd-475a-a889-e5dd0d2d3eeb|20272|254728753747|She sat eyeing him with frosty calm|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-04-02 16:03:16|
ebc9bc41-9d3e-47da-bc28-b67abb51ed19|tawi|254728379429|Now, understand me definitely|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-04-02 17:12:34|
5438c7b9-78f2-4b60-8ad9-881d24784444|impala|254713533685|Thanking you for your promptness.|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-04-02 17:57:55|
f11e294d-c5f0-4f15-9884-2914a14d4e36|20240|254708653405|He was so extremely susceptible|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-04-02 18:44:25|
27d932d2-9322-42aa-b295-033d3d809f0a|20272|254720618083|Like a wandering star I fell through the deeps of desire|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-04-02 21:03:48|
dab8f059-28c7-4175-8659-97b4bd021fea|tawi|254712218136|Let us now see the results|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-04-03 01:41:05|
e0ef1786-03f8-45a8-a70f-f9787b003d81|impala|254712257831|The mystery obsessed him|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-04-03 02:37:48|
f7bcb36d-6f28-4bf8-9839-625c5e16d00f|20240|254718021877|The moonlight lay like snow|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-04-03 02:57:06|
d70dce1e-8e69-489c-884f-4dc98a0a1c5d|20272|254702127365|An indefinable resemblance to a goat|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-04-03 03:29:13|
9083f5b4-9821-49a8-9759-e797ca249919|tawi|254713441854|But suppose the fact|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-04-03 04:07:35|
76d27df8-5b27-49ae-b668-d9f585cffd5e|impala|254701799280|We shall await your early commands with interest|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-04-03 07:35:42|
953eae0e-e512-410a-81f3-c46f2533f340|20240|254703854682|Immured in a trivial round of duty       [immured = confine within]|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-04-03 07:47:03|
6df258f9-f121-436c-b16e-4d3def16151c|20272|254709435523|Like a dew-drop, ill-fitted to sustain unkindly shocks|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-04-03 11:47:16|
f3e10543-f346-45a2-bfa2-1119230d3d75|tawi|254708306116|A burlesque feint of evading a blow|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-04-03 13:09:34|
1193c2cf-ecda-49ff-a54e-a006d3da49b5|impala|254717988743|Now, it is an undoubted fact|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-04-03 14:34:44|
98d83c53-414a-439b-8b78-b889931f4ae0|20240|254729915363|Stirred into a true access of enthusiasm|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-04-03 16:40:06|
3bb6f6e0-758e-4729-848a-7f01b63e30a2|20272|254712463085|We may all of us agree|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-04-03 18:59:24|
b6e69ed0-085a-42f3-bc34-a01f7e4fa41a|tawi|254720375942|But there is much more than this|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-04-03 19:33:12|
9be9977c-ceaf-465c-b05b-3079a8aaa70b|impala|254704112533|But there is another duty imposed|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-04-03 19:58:39|
82bbe542-cb1d-426c-aad3-5560c82bcc2d|20240|254703476397|Children watch more than three hours of tv each day|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-04-03 21:38:08|
0bc1394f-c205-439f-99b1-47db4e208fcd|20272|254726415953|My love's like the steadfast sun|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-04-03 21:47:52|
90f22588-61db-429d-87ef-a45db9d632da|tawi|254716273303|Each like a corpse within its grave|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-04-04 00:02:13|
f2764981-0a0b-4848-8237-aa6c001ffc0b|impala|254723698721|Now thou seemest like a bankrupt beau, stripped of his gaudy hues|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-04-04 00:33:16|
49d8540f-60aa-4412-a59f-32eceb0c0170|20240|254716247412|I do not think it possible|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-04-04 01:31:27|
8b185fd9-737b-4fb6-ba7d-aa5ad7ed523d|20272|254723199469|like a pent-up storm craving for outlet|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-04-04 02:13:37|
faddf531-a2d0-4074-ba32-a856c93ebf1e|tawi|254708871636|splendid but chill|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-04-04 02:35:12|
a61b37eb-3f6a-474a-8637-3e00be18b9cc|impala|254727652610|But now I'll confide something to you|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-04-04 02:53:54|
bfdf6441-af2a-4132-a42e-28c22b235ab3|20240|254716947184|like a cold hand upon one's living soul|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-04-04 05:45:51|
9f3212d1-3310-4229-8821-42bf1c20772d|20272|254725257263|The proof of this statement is to be found|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-04-04 06:31:33|
4dc440f6-e30c-46ae-8ca9-b05b25ff4b46|tawi|254725057044|I ask you calmly and dispassionately|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-04-04 08:11:25|
84ab2659-e265-4058-94cf-246b26641553|impala|254707583881|There was a mournful and dim haze around the moon|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-04-04 08:55:51|
2622ff05-f7dd-4149-acc5-ad326f2d3a11|20240|254702366218|Granting all this|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-04-04 11:30:39|
fc8e0443-bc36-468f-b2f8-b3f78cfeb409|20272|254714713221|That shows the infirmity of his judgment|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-04-04 13:47:37|
fec9f648-f1f3-41d0-976d-3679e4efd9dc|tawi|254722212996|Meanwhile let us freely recognize|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-04-04 15:12:28|
