uuid|origin|destination|message|networkuuid|sender|messagestatusuuid|datetime
14b06ad5-a4f1-4927-b96e-d82250e1864e|20272|254729538885|He behaved like a child|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-05 18:12:28.747+03
691e0043-45d4-446b-8ff0-5e05482927f8|tawi|254707128344|and goes at a gallop through the plain|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-05 18:38:30.536+03
af84485f-decf-4c03-99af-162cd2335034|impala|254723083253|Had my limits allowed it|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-05 18:53:16.835+03
3cd99e11-060e-4abf-b29a-5c5c62a8954c|20240|254700937884|Hence arises a grave mischief|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-05 20:24:50.125+03
fcac7b02-2f0d-45e3-9ff4-a06f7aaf4257|20272|254711454024|I think you may well rejoice in|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-05 20:46:05.927+03
d6fd3177-8c8d-4aee-8c5f-e92dd7b00e5b|tawi|254726140732|I am quite ready to be convinced|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-05 20:56:37.896+03
3b452bda-2664-466a-b628-1d87b40ea1d6|impala|254717864294|Maintained with ingenuity and vigor|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-05 21:22:14.452+03
8f3b86a7-5595-4997-bac1-0bb7467da55d|20240|254704506420|I intend to propose|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-05 22:07:09.217+03
e9cf0dba-0930-4c4f-a605-d8d154e5b38d|20272|254720115231|Stamped with unutterable and solemn woe|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-05 22:12:16.606+03
4639cf05-932c-4e93-9321-95e88700b626|tawi|254723067747|This is so ironic|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-06 04:20:12.824+03
bfe772cd-4f5a-4d00-82e9-75146b0c631b|impala|254726074396|I watched you with admiration|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-06 04:54:03.158+03
19d6ab41-b8db-4c7a-875f-9292df571f68|20240|254720699281|Molded by the austere hand of adversity|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-06 06:54:11.449+03
b74f6732-96f0-4a78-aa0b-818017a381c5|20272|254704446529|In further proof of my assertion|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-06 11:03:38.056+03
679a363e-c904-445b-b090-8bc8940d93a6|tawi|254704234146|The vacant fields looked blankly irresponsive|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-06 14:58:06.868+03
adfd78c9-390e-4924-886a-7bf0b7514bc4|impala|254708436020|Foreshadowing summer's end|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-06 16:42:40.101+03
91981271-0591-4a76-82e2-7987e5670216|20240|254719733385|You may well be proud|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-06 20:26:50.4+03
9984bc3c-52e5-4208-862e-3bfaa042ee88|20272|254708090669|They die like flies|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-06 21:18:01.828+03
28bb5ce4-dfd5-40d3-9985-f89c49e81ce3|tawi|254716013068|The monk's face whitened like sea-foam|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-06 22:08:55.199+03
3e3a19d8-2a0f-4d12-adad-93044afd3565|impala|254704447196|It is still an open question|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-06 22:44:22.615+03
89153436-64c7-4570-acb4-2d5877c5bf90|20240|254719740327|I need not follow out the application|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-07 00:44:20.113+03
2fea33e4-0bf1-4bb6-bbe6-6ba79983e079|20272|254727753701|Then again, in corroboration|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-07 00:54:12.11+03
a31e98ea-ba02-403e-bf57-1e41b7e384ea|tawi|254729997624|If we accept at all the argument|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-07 04:15:16.527+03
aa913a40-7a13-4533-8fa2-4e16aba2b8de|impala|254718475490|He gave her a baffled stare|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-07 06:38:23.568+03
b6ed9a3c-6cd7-47c6-97c3-74aabe879720|20240|254700677635|Doomed by inexorable fate|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-07 07:26:33.546+03
049f8e0b-da6e-4ad8-9e3d-0eb8b2dc2dd0|20272|254707636229|Now comes the question|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-07 09:24:48.269+03
96a53a73-5f6c-45b5-b194-8c0b4d7bcafa|tawi|254719063034|The incursions of a venomous rabble|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-07 11:05:39.697+03
16e5a275-13ec-42b1-a425-0e35e636a875|impala|254723409889|A mere figment of a poet's fancy|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-07 11:25:36.824+03
0c32880d-2ee4-43e2-b295-419a391c65e9|20240|254712857383|We hold fast to the principle|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-07 13:40:30.596+03
e2f6082b-8e00-48e7-b4d3-a29c889c8a6b|20272|254712736224|I shall therefore endeavor|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-07 13:53:03.159+03
edb93513-a4e0-4f58-bb20-940ef7c3d4b6|tawi|254701394259|Spur and whip the tired mind into action|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-07 14:07:53.767+03
c808e8a8-7fb8-4d3e-83ca-37176b6da0da|impala|254714064324|I beg leave to make some observations|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-07 14:25:48.965+03
168c6571-0218-4a91-8296-07172a73ce66|20240|254720377110|I confess that it is a comfort to me|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-07 17:49:51.096+03
db2055b5-c681-4eee-975f-e7252819d9f3|20272|254702506586|The dreamy solicitations of indescribable afterthoughts|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-07 18:30:22.763+03
e0e43576-c268-4381-85e5-95292a8c4ae5|tawi|254702345302|A somewhat melancholy indolence|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-07 19:49:34.22+03
7b0e01ae-8e33-492a-80b3-208c6c639796|impala|254700290821|I must speak plainly|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-07 22:18:25.439+03
8041d148-fb60-44be-b213-b3b5544c8437|20240|254704518626|I heartily congratulate you|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-08 02:47:32.018+03
919f636e-936a-4fcf-8a9e-0119a0acab74|20272|254722664310|It is a pleasing peculiarity|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-08 04:11:54.337+03
b382eae3-fe62-40c2-8fa6-d1f08ae94c0c|tawi|254711025583|I think we shall all recognize|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-08 04:52:16.559+03
d225af92-fbf6-4b04-8b16-ed77e4e6bdb3|impala|254719169452|I say it in all modesty|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-08 05:21:04.307+03
f00fe467-8201-4553-bfbb-f9feb846fc4b|20240|254722820802|I can not better sum up|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-08 06:36:26.912+03
b9307bf2-067d-44fe-a522-a7f6fdf14853|20272|254704657534|I now pass to the question of|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-08 11:04:20.378+03
42804c5f-c14d-4013-9f81-37e263730a20|tawi|254712058706|A habit of rigorous definition|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-08 11:16:25.209+03
4a44e81d-ce4c-487d-abd7-d4484274dae7|impala|254704305562|As quiet as a nun breathless with adoration|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-08 12:09:47.641+03
8d9353a1-a930-45cd-9fc3-741ad328e9a8|20240|254726176878|Fluctuations of prosperity and adversity|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-08 13:29:34.74+03
0be3ec32-175f-4892-b4ed-a45dad8b3fb3|20272|254722075254|A haunting and horrible sense of insecurity|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-08 13:57:04.519+03
d9e3443b-b34e-4e45-aa13-62d0726f1b78|tawi|254719205915|The caressing peace of bright soft sunshine|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-08 15:09:24.892+03
0e4ea0a7-d032-4462-80f0-4b4a92548426|impala|254706267366|In this connection, I may be permitted to refer|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-08 15:26:29.332+03
054b34e5-4c38-47b5-8c6d-f339562e5c81|20240|254719962853|I can not give you a better illustration|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-08 17:27:51.391+03
def5ce70-e9f8-4b05-85e4-9dd6178d47da|20272|254719353994|This I consider to be my own case|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-08 17:37:41.144+03
90ed6c25-52f3-4b12-be83-9c480c5b42ea|tawi|254716725625|Love had like the canker-worm consumed her early prime|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-08 18:00:28.062+03
43d16a5a-ade2-449a-8e0d-c596d88ff967|impala|254728340282|Perhaps you think me ungrateful|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-08 18:42:48.362+03
2da8c755-ad1a-40ce-9811-9ed2cc648bc6|20240|254728060207|Through the distortions of prejudice|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-08 20:52:25.075+03
ef01c0e9-eb24-43ba-9485-b042ee8ea914|20272|254725513253|An idle and unworthy action|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-08 21:04:50.7+03
e8b3f1c8-2807-4331-ba4a-367246a6f484|tawi|254723553767|There are some who are fond of looking at|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-08 22:35:04.786+03
830ca0b9-23e7-40fd-bf05-bae850cd4e06|impala|254703425628|An arid dictum|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-08 22:55:23.481+03
593c180b-9fa6-4dbf-bfc5-2763a88f76d5|20240|254707229879|The glow of the ambitious fire|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-08 23:01:14.972+03
518a2cab-f0d4-4c49-ad4e-2422f2ba7fc4|20272|254714931906|The church swarmed like a hive|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-08 23:19:51.054+03
91aa0376-4d9c-43e9-bf2c-7a2cca34c228|tawi|254705225680|You must have misunderstood me|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-09 02:12:41.012+03
9386b735-7b9e-4b5f-83d7-925bddf0fdaf|impala|254714974201|Curious as a lynx|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-09 03:23:32.685+03
59e74f51-e037-4244-a101-1b4113961a7c|20240|254713479998|Loose and otiose statement       [otiose = lazy; indolent; of no use]|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-09 05:37:54.021+03
9066eda3-3715-4835-a835-b6cbf9571b85|20272|254711791216|I have the confident hope|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-09 07:24:29.433+03
15aa7773-d9d4-4406-a1f2-bbd0670b37c6|tawi|254722355957|Religious rights and ceremonies|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-09 08:14:39.939+03
9c56ac06-edb2-4e04-8507-408af9128bd0|impala|254717800060|He lay as straight as a mummy|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-09 08:59:30.869+03
76209d2f-59e3-4f29-821d-3c596c9b4c8a|20240|254704867508|Don't leave it to the imagination|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-09 09:13:49.534+03
c66d10bd-7665-4c28-94da-07f791719e12|20272|254715433087|breasting the whirlwind with impetuous flight|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-09 10:31:50.352+03
cd1b0600-73f7-4c1f-9bf8-6c222d6bfdcf|tawi|254726294984|I will not pause to maintain|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-09 11:38:37.285+03
f66882d0-0ff6-4378-85a4-844b9704a477|impala|254705736476|It seems to me the primary foundation|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-09 14:17:13.097+03
22dd347d-639d-40d8-8f44-c9b4fc1e7242|20240|254725288618|The jostling and ugliness of life|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-09 14:31:41.194+03
111a4eba-7182-4980-98fb-77f8635ee413|20272|254712307355|Some flash of witty irrelevance|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-09 14:40:10.756+03
48cb0130-1169-4593-81bd-61cc82501906|tawi|254728465275|I am reluctant to do that|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-09 15:27:14.474+03
dda440a6-a354-4598-9309-b9e87ff51109|impala|254703298921|              [egregious = conspicuously and outrageously reprehensible]|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-09 16:47:38.384+03
dd53bb0d-eaf2-4ae1-bfc0-98db3302b64e|20240|254711264471|Quick is better than slow|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-09 18:03:02.772+03
8050f343-98bb-4673-9119-1615b9a8a207|20272|254710876932|A creature of the most delicate and rapid responses|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-09 18:36:12.692+03
81c3cda9-5fe4-434b-89c9-f17ac296d2ce|tawi|254720991642|I would that my voice could reach the ear|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-09 18:47:01.066+03
ac5aee8f-4d6a-4f27-92b0-41d640de7c9f|impala|254714874148|His thoughts galloped|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-09 22:22:18.852+03
7b0674c6-779e-47b6-a36b-d683fb720002|20240|254725453082|Like a rose embower'd in its own green leaves|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-10 01:32:33.853+03
72fb8260-ecef-4676-aa62-eafb76b08c8e|20272|254708481023|He sat down quaking like a jelly|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-10 05:29:23.352+03
accb462e-cb9e-4daf-9c91-5235391f9378|tawi|254719599674|Discreditable and insincere support|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-10 09:00:07.364+03
0969e17e-b612-46cb-8d8f-414e778284bf|impala|254705698233|I have not been able to deny|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-10 09:50:23.011+03
1f33f297-0023-4253-b777-0907aa87ecbb|20240|254710353632|Scorning such paltry devices|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-10 10:53:29.589+03
e029638c-47f5-42d3-9dfa-89c863f5ca23|20272|254714585795|                                           [baulked = checked, thwarted]|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-10 12:50:08.693+03
7c6721e6-cedd-4692-9e41-c27877fb7b5c|tawi|254725838432|It will appear from what has been said|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-10 13:35:02.013+03
6557bfbf-d6b2-4c43-abed-b42231f55c02|impala|254712852636|He used an unguarded adjective|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-10 13:58:25.802+03
c8b4ffee-d74c-4e1f-aa81-b7927b5b3d13|20240|254720353118|Sunbeams flashing on the face of things|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-10 14:50:51.982+03
33bbe6dc-bccc-49bd-a868-bb1d9774a2b4|20272|254708499006|I have no pretention to be regarded|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-10 17:12:07.345+03
7cabac83-acec-4cb8-9edd-d22fb3aabea5|tawi|254726154044|Differ in degree only and not in kind|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-10 17:48:32.149+03
3ec8555f-b3fa-457e-a66a-57e323fa9c10|impala|254718205771|You have often pondered over|5C1D9939-136A-55DE-FD0E-61D8204E17C9|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-10 19:09:01.354+03
97eaedef-3054-4d68-88e0-8f1577b8f5a2|20240|254703319882|I entertain the hope and opinion|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-10 19:40:47.611+03
352b3cfe-4f96-4a41-bbff-772480b19043|20272|254719869677|An ominous lull and silence|0DE968C9-7309-C481-58F7-AB6CDB1011EF|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|2015-03-10 20:46:28.02+03
5245c981-0f59-4278-a398-d766b1f00be0|tawi|254724399530|Like a snow-flake lost in the ocean|5C1D9939-136A-55DE-FD0E-61D8204E17C9|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|2015-03-10 22:55:17.172+03
4c1702d8-4b75-4a91-a9a9-53d84f76f74e|impala|254721975159|Evanescent shades of feeling        [evanescent = vanishing like vapor]|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|2015-03-11 00:16:07.713+03
f3fd5db1-7c6d-4fd0-a2d8-9036a7c7ccf0|20240|254728075042|I am not here to defend|0DE968C9-7309-C481-58F7-AB6CDB1011EF|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|2015-03-11 00:19:28.301+03
